,Company,Job Type,Job_Description,Job_Url,Location,Salary,Title,Unnamed: 0
105,    Cultivated Code Inc,software developer,"Cultivated Code is a software service firm specializing in web, mobile and blockchain application development. We are looking for a motivated, self-directed individual to join our team. We develop products in complex domains using the latest technologies. Your role will be a mix of building new products from conception to deployment and expanding existing products.Design, implement, test, maintain, and improve our Ruby on Rails backend APIsConsistently develop and deliver high quality features on scheduleStrong independent work ethic and comfortable collaborating remotelyMinimum qualifications:Ruby on RailsStrong knowledge of data structures, algorithms and problem solvingSQL or NoSQL persistence technologiesKnowledge of web service technologies such as REST, JSON and message busesExcellent communication both verbal and writtenComfortable with GitBSc Computer Science or similar technical degreePreferred qualifications:Experience with React.js and ReduxJavaScript, HTML and CSSEthereum or Hyperledger experiencePrior experience with AWS, Docker and AnsibleMicroservice-architecture experienceExperience in bioinformaticsLocation:Remote working is available. We have staff in Kelowna and CalgaryMust be a Canadian residentJob Types: Full-time, ContractExperience:Web Development: 2 yearsEducation:Bachelor'sLanguage:English",https://ca.indeed.com/viewjob?jk=807dd606a2ee2697,"Calgary, AB",,Web Software Developer,105
106,    Groundswell Group,software developer,"Groundswell Group is an IT Management Consulting firm specializing in data management, integration development, business intelligence and analytics solutions. We work directly with clients to design, implement, optimize and enhance management of their data environment. We deliver our clients enterprise-wide information management solutions, implemented by cross-functional teams that add real business value.  If you are passionate about delivering quality solutions, mastering new tools and technologies; a career at Groundswell may be for you!  Confer with clients to identify and document requirements, conduct business and technical assessments, design, develop, integrate and implement information systems business solutions, and provide advice on information systems strategy, policy, management, security and service delivery.  Develop and implement policies and procedures throughout the software development life cycle to maximize the efficiency, effectiveness and overall quality of software products and information systems.  Develop software integration libraries and frameworks that simplify development tasks and increase productivity.  Recommend and implement procedures and best practices to ensure quality and on time solution delivery.  Documentation (  ie  , impact analysis, data definitions, technical design specifications, operations manual, test plans).  Work with various vendor operating systems and environments.  Provide project management / leadership experience as required  Provide  thought leadership: writing and publishing blog posts etc. on the technical realm  public speaking/presentations at architect forums / conferences etc.  teach and mentor junior architects and project team members  Qualifications to succeed in this role are: A bachelor's degree in computer science, software engineering, or a related discipline (Master’s Degree preferred)  Certification in one or more enterprise middleware technologies.  5 or more years’ experience in software design, development and integration projects in enterprise environments (Developer to Architect experience).  Technology independent; proven competency in multiple technologies and methodologies.  Proven ability to lead projects and deliver successful solutions.  Senior knowledge of application of software design patterns and integration patterns.  Highly competent in engaging with business stakeholders at all levels. Ability to present proposals to both business and technical teams.  Ability to see the big picture; think outside the box and create technical road maps.  Knowledge of Metadata driven development (i.e., code generation and automation)  Excellent communication skills are mandatory; along with tact and diplomacy as the role requires communication with individuals and teams at all organization levels.  Strong knowledge in SOA.  Ability to write both technical and business documentation.  Benefits: Competitive total compensation package  Annual Bonus Plan  Extended Health Benefits and Health Spending Account  Group RRSP Plan  Annual Personal Training Allowance  Pay range for this role  (NOC 2171) by location is: Calgary: $35 - $50/hour  Edmonton: $35 - $50/hour  Vancouver: $35 - $50/hour",https://ca.indeed.com/viewjob?jk=ce558ebdde7e9b2e,"Calgary, AB",,Information Systems Analyst (Integration Consultant,106
107,    SigFig,software developer,"SigFig is tearing down the barriers to investing. We've raised $60 million to support our growth as the #1 Online Investment Advisor for large Financial Institutions. To meet the rapidly growing demand and interest in our investment solution, we have recently set-up a development center in Calgary. Come join a fast growing San Francisco based-company and help build SigFig Calgary’s team. Help us define the next generation of investing!  As a Software Engineer at SigFig, you will work with a team of brilliant developers to build solutions that analyze billions in investor assets, running complex algorithms and recommendations software to help people make better investment decisions. You’ll help us Platformize (yes that’s a word) our code, build high-impact features, and make it more easily configurable and customizable for a diverse set of needs. It’s not easy, but it’s an incredible opportunity for people who like technical, people and business challenges.  WHAT YOU'LL BE DOING:  Design, develop, test, deploy and maintain services around SigFig’s Wealth Management Platform. Integrate SigFigs Wealth Management systems into a diverse set of third-party enterprise systems. Interact with engineering members across the organization to ensure consistency in engineering practices and foster active exchange of ideas. We have development centers in San Francisco, Tucson, Singapore and India and the ability to work with distributed teams is a key skill. Perform peer code reviews. Review performance, security and flexibility of the code. Participating in SigFig’s agile ceremonies (e.g. daily standup, release and sprint planning, demos, scrum of scrums).  WE'RE LOOKING FOR SOMEONE WITH:  You possess a BTech/BE in Computer Science, Engineering, or a related technical field or equivalent practical experience. Strong Computer Science fundamentals - you understand data structures, algorithms and software design practices. Good experience with JVM languages (Scala, Java) and relational databases (ability to design, query, transform and optimize). Great Communication Skills — You have excellent communication skills and are able to clearly articulate your thoughts during verbal and written communications. The work we do here is very collaborative (and globally distributed), so team players and an experience with fast moving projects is a big plus as well. Self starters with the interest and ability to learn other coding languages as needed. Knowledge of modern web technologies including Javascript, AngularJS is a plus. Familiarity working with SSO solutions (SAML, OAuth, OpenID), CRM vendors, email systems, e-signature providers, or financial data (FIX, OFX), web infrastructure (firewalls, VPNs, proxies) and hosting is a plus. Domain Experience is a plus — You understand the financial services domain and have executed projects involving implementation and integration of software solutions with other systems in financial institutions. You understand the need for strong security, audits and performance criteria that are associated with the banking and financial services industry. Passion for finance and investing is a plus.  ABOUT SIGFIG  SigFig is dedicated to making high-quality investment advice more accessible and affordable to investors of all wealth levels. Using a combination of design, data science, and technology, SigFig helps empower investors with the information and guidance they need to achieve their personal financial goals. Through partnerships with some of the world’s largest and most innovative financial institutions, SigFig seeks to help investors and advisors better manage their investments. Its enterprise technology accelerates time to market for its partners, while doing so in a secure, scalable, and compliant way. Its product, design, and growth labs fuel innovation, accelerate adoption, and create delight for clients.  Founded in 2007, SigFig is backed by leading financial institutions including Eaton Vance, Comerica Bank, New York Life, Santander InnoVentures, and UBS, as well as top-tier venture capital firms, including Bain Capital Ventures, DCM Ventures, Nyca Partners, and Union Square Ventures. The company is headquartered in San Francisco, California. Learn more at www.sigfig.com ( http://cts.businesswire.com/ct/CT?id=smartlink&url;=http%3A%2F%2Fwww.sigfig.com%2F&esheet;=51348899&newsitemid;=20160524006200&lan;=en-US&anchor;=www.sigfig.com&index;=1&md5;=6cabf72b3dd0c045eae1fe42afbc7f4d ).",https://ca.indeed.com/viewjob?jk=565c7e4a6eacf588,"Calgary, AB",,Backend Software Engineer,107
108,    Pason Systems Corp.,software developer,"The Role The Junior Software Developer will be involved in developing and sustaining activities throughout the DataHub development lifecycle. Activities include: gathering requirements, producing estimates, generating object oriented designs and implementations, testing, providing customer support. Additionally, this position has a strong DevOps and Continuous Delivery component, with active involvement in automating all aspects of the software delivery process. The DataHub is an agile software development team; the successful candidate will work closely with other software developers, user experience specialists and quality assurance professionals to ensure timely delivery of commercial grade web and desktop applications.  Essential Duties and Responsibilities Become part of an agile development team using a variety of technologies to develop features and functionality for our core DataHub product Participate in all aspects of the software development and delivery processes, including defining requirements, system design, estimating, code reviews, unit tests, documentation, testing, deployment automation and monitoring tools Provide Tier 3 and customer support Perform root-cause analysis for field and lab issues involving Pason DataHub products Work with Product Management, Quality Assurance, and User Experience teams to deliver features and functionality that provide exceptional user experience  Knowledge, Skills, and Abilities Solid object-oriented design/implementation background. Experience with one OO language like Java, C#, C++, or Python. Subversion, GIT, or background in an equivalent source code management tool is an asset. Experience with web-based technologies and frameworks. Experience using SQL and relational databases. Experience with Linux OS. Exposure to virtual environments is an asset. Experience with industry standard software development lifecycle. Experience with Agile development methodologies such as Kanban and Scrum an asset. Ability to generate test plans and estimates for testing SW projects. Experience with continuous integration and deployment tools such as Jenkins, Puppet, Containers, and Gradle is a strong asset. Experience with tools such as JIRA and Confluence is an asset. Superior reasoning and analytical skills as well as high degree of initiative, common sense and logical and creative thinking. Strong passion for software development and a history of getting things done. Well-developed communication, reporting, and presentation skills. A strong commitment to quality. The ability to work in a team or as an individual.  Qualifications Behaviors  Preferred Dedicated: Devoted to a task or purpose with loyalty or integrity Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well Enthusiastic: Shows intense and eager enjoyment and interest Innovative: Consistently introduces new ideas and demonstrates original thinking Team Player: Works well as a member of a group Motivations  Preferred Ability to Make an Impact: Inspired to perform well by the ability to contribute to the success of a project or the organization Flexibility: Inspired to perform well when granted the ability to set your own schedule and goals Goal Completion: Inspired to perform well by the completion of tasks Self-Starter: Inspired to perform without outside help Education  Preferred Bachelors or better in Computer Science or related field. Bachelors or better in Engineering- Software and Computer or related field. Experience  Preferred 1-2 years: professional work experience or undergrad work terms",https://ca.indeed.com/viewjob?jk=4b9e1eb8096cad3a,"Calgary, AB",,Junior Software Developer (Datahub),108
109,    Guest-Tek Ltd,software developer,"Location: Calgary, Alberta  Position Type: Full-time, Permanent  Reports to: Director, Software Development  Reporting to the Director of Software Development, the Intermediate Software Developer – Interfaces will be responsible for the development, testing, maintenance and support of innovative, best-in-class software products. The ideal candidate will be a highly motivated, team-oriented individual with strong analysis and development skills.  Responsibilities:  Work alongside the team lead to help prototype, design, implement, test and deploy computer code for use in Java applications. Create and maintain software interfaces to Third Party systems using Serial or TCP/IP connectivity. Analyze business requirements and interface specifications to generate functional and technical requirements for development. Prepare documentation on the operation, testing and support of software projects. Propose and undertake special projects, either with a team or individually. Acquire advanced working knowledge on Java technologies. Share knowledge and promote learning to other Company staff. Actively pursue professional development and acquire new skills.  Qualifications:  Education / Training:  University degree in Computer Engineering, Computer Science or equivalent. Mandatory Skills & Experience:  Strong working knowledge of Java technologies including, RESTful, JAXB, JSF, Spring, EJB, JMS, Webservices, SOAP, XML and Java Persistence. Strong analytical and problem-solving skills. Experience with SQL data stores and data modeling, preferably MySQL. Experience with HTML5/CSS/JS with the ability to leverage Java Script MVC frameworks. Experience with object-oriented methodologies and design patterns. Experience in the creation and maintenance of unit tests to validate code. Experience using software lifecycle management systems. Knowledge of component based development, distributed application design and application integration. Proficient using source code management systems. Worked on a professional project to completion. Nice to have:  Proficient in a Linux environment. Experience with network protocols including TCP/IP, SNMP, IPSec and VLANs. Experience with GIT version control system, automated testing and agile software development. Experience with content management frameworks. Experience using JIRA, Bitbucket and Jenkins. Experience:  Between 3 – 5 years’ experience in software development.",https://ca.indeed.com/viewjob?jk=ca2027cda2ac2999,"Calgary, AB",,Intermediate Software Developer,109
110,    Cultivated Code Inc,software developer,"Cultivated Code is a software service firm specializing in web, mobile and blockchain application development. We are looking for a motivated, self-directed individual to join our team. We develop products in complex domains using the latest technologies. Your role will be a mix of building new products from conception to deployment and expanding existing products.Design, implement, test, maintain, and improve our Ruby on Rails backend APIsConsistently develop and deliver high quality features on scheduleStrong independent work ethic and comfortable collaborating remotelyMinimum qualifications:Ruby on RailsStrong knowledge of data structures, algorithms and problem solvingSQL or NoSQL persistence technologiesKnowledge of web service technologies such as REST, JSON and message busesExcellent communication both verbal and writtenComfortable with GitBSc Computer Science or similar technical degreePreferred qualifications:Experience with React.js and ReduxJavaScript, HTML and CSSEthereum or Hyperledger experiencePrior experience with AWS, Docker and AnsibleMicroservice-architecture experienceExperience in bioinformaticsLocation:Remote working is available. We have staff in Kelowna and CalgaryMust be a Canadian residentJob Types: Full-time, ContractExperience:Web Development: 2 yearsEducation:Bachelor'sLanguage:English",https://ca.indeed.com/viewjob?jk=807dd606a2ee2697,"Calgary, AB",,Web Software Developer,110
111,    Paysafe Group,software developer,"Paysafe is currently seeking an experienced Java Developer to join its team for a 6-month term contract. The ideal candidate will be a fast learner and enjoy working within a small team. They must be confident in all aspects of software delivery on large and small projects on a high available system. Initial project assignments will require the candidate to be knowledgeable in several technologies and to be able to quickly deliver quality solutions. Key Responsibilities: Provide expertise with application and database integration technologies, including solution and service-oriented architectures. Attend daily scrums, project meetings, and department meetings as required. Ensure adherence to development processes, standards and policies for deliverables. Hands-on development of SOA-related projects built in Groovy and Tibco Business Works. Translate business requirements into functional and technical specifications.  Mandatory Skills/Certifications: Undergraduate technical degree (computer science or engineering) or equivalent 5+ year’s hands-on software development with Grails/Groovy and Java. Core skills should include Grails/Groovy, Java, XML, Soap, JEE Compliant Application Servers Web design/implementation (e.g. HTML, java script, AJAX) Demonstrated experience implementing against SOA solutions that are scalable and highly available based on industry best practices. Experience with all aspects of the development life cycle. Extensive knowledge of J2EE and SOA design patterns with practical experience in applying patterns in real world situations. Experience operating within a software product development environment: Source code management systems (e.g. Git) Bug tracking/fixing system (e.g. JIRA) Use of continuous integration tools and automated build systems Proven ability in designing software applications following object-oriented methodologies. Strong analytical and problem-solving skills. Strong communication skills (oral, written and presentation). Enjoy working in a highly collaborative environment. Good SQL scripting experience for highly available environments with large data sets. Strong Unix/Linux programming/debugging skills Demonstrated experience applying secure software development best practices Experience applying SCRUM and other agile methodologies Desired Skills: Experience with large scale financial transaction systems a plus. Preference will be given to candidates who have solid experience working on large scale, high volume transaction systems.",https://ca.indeed.com/viewjob?jk=bf560a26084440a3,"Calgary, AB",,Software Developer - Java/Grails/Groovy,111
112,    Fireline,software developer,"We are looking for someone to assist us with WordPress based website customization. We are hiring a home based position with lump sum work *casual to start*.Are you a developer who loves love working with WordPress?What you'll do: Collaborate in the development of websites and web-based applications using an Agile software development methodology.Implement and advocate for the use of standards based and semantic HTML and CSS to solve design problems.Write custom theme files and plugins for WordPress.Build web sites and applications by writing code (PHP, HTML, CSS, Javascript) and configuring and extending content management software (Wordpress).Create accessible, dynamic, and responsive interfaces with HTML, CSS, and JavaScript.Assess existing sites/systems for code quality and interactive appeal.Evangelize for best practices for open source development.Estimate the level of effort of development for individual site features.What you bring to the table: Experience building entire features for moderately complex web sites or applications using PHP, HTML, CSS and Javascript.Experience using git for source control.Experience with WordPress.Two to five years of experience in web development and working with web technologies.Solid portfolio showing at least 2–3 small to medium level projects.Experience with Photoshop and/or Sketch required.Experience with CMS development, especially WordPress and Drupal.Understanding of web standards and accessibility guidelines.Ability to multitask and meet deadlines on a tight schedule.Experience collaborating with others and working in small teams.Experience with jQuery and JavaScriptPlus, but not required experience with client-side JavaScript MVC frameworks (e.g. React, Angular)Bachelor's Degree strongly preferred.Job Type: CasualExperience:WordPress: 5 yearsEducation:Bachelor'sLocation:Calgary, ABLanguage:English",https://ca.indeed.com/viewjob?jk=19e8cc7c99ba3212,"Calgary, AB",,WordPress Web Developer,112
113,    Appropolis Inc.,software developer,"DUTIES AND RESPONSIBILITIES**As an Embedded Firmware Developer your duties and responsibilities are:Develop C/C++ firmware for real-time OS environment.Implement, troubleshoot and test software solutions, using proper engineering tools and techniques such as debuggers, emulators, simulators and bench top instrumentation when required.Analyze schematic diagrams and component datasheets to understand how the firmware needs to manipulate the hardware to meet the desired functionality.Implement software solutions based on requirements, architecture and high level design documentation.Assist with the testing and validation in producing test plan and validation.Contribute to the existing software. Perform code review, troubleshooting and implementing new features.QUALIFICATIONS**Must haveA Degree in Computer Science, Computer Engineering, Software Engineering or equivalentDevelopment experience (2+ years)Experiencewith embedded development under Real-Time OS – writing firmware for real-time OS environments. Knowledge of hardware interrupts and low-level device interfacing.Ability to analyze schematic diagramsand component datasheet.Ability to perform field tests for development and verification purposes. Experience collecting and analyzing data in a scientific manner.Must work well individually and in a team environment.Networking development experience. Knowledge of IP protocols and network hardware such as Wireless Access Points, Routers and other Ethernet devices.Nice-to-haveKnowledge of Bluetooth Low Energy(BLE), Bluetooth 5 and LoRaWAN protocolsExperience with firmware development for TI CC2640/CC2650/CC3200 in CCS environmentExperience with firmware development for ST STM3200Required education:Bachelor'sRequired experience:hardware design, embedded system development: 2 years+Job Types: Full-time, PermanentExperience:hardware design, embedded system development: 2 yearsEducation:Bachelor's",https://ca.indeed.com/viewjob?jk=5b20390f6a56d3f5,"Calgary, AB",,Embedded Firmware Developer,113
114,    ATB Financial,software developer,"Helping Albertans achieve their dreams by turning the complex world of banking into brilliantly simple solutions. That’s ATB. Is that you? Developer – Digital We can transform banking, reimagine it, make banking work for people. We’re on journey to make meaningful impacts on an industry that has the power to transform a person’s life. When we talk about transformation at ATB Financial, we’re not just talking about pie in the sky ideas, we’re listening and collaborating to bring those ideas to life. To put it simply, we’re on a mission to reinvent how banking can support people's’ lives. We’re going to provide meaningful solutions to problems, deepen our connection with customers and while we’re at it, transform ourselves from the inside out. We need collaborative visionaries and executors who are eager to listen to our customers in order to do things other banks wouldn’t do. We’re building a team of relentless, passionate and inquisitive ATB transformers to build our bench strength in disrupting ourselves before we get disrupted. Want to be a part of our story? If you’re looking for an organization where you can use your talents to do remarkable things, you may be the alpha to our beta and we encourage you to read on. TEAM TRANSFORMATION: To learn more about us and what each of our areas focus on, including who our fearless leaders are, connect with us at https://atbalphabeta.com/ or here. THE OPPORTUNITY: In Digital we are on a journey building world class solutions using open technologies. We need exceptional, creative and entrepreneur developers to help us build these solutions powering ATB into the future of banking. Specifically a developer will: Contribute to the delivery of high-quality, sustainable software that enhance ATB’s digital solutions, in alignment with ATB’s digital banking and customer experience strategies Closely collaborate with others in a squad model with peers and supporting business areas Be a champion for ATB’s software development lifecycle (SDLC) and processes supporting continuous delivery Contribute to proper development practices, including creating and maintaining documentation, adhering to change management requirements and quality standards Challenge the status quo and seek out opportunities to build simpler, smarter tools Advance your knowledge and skills, actively seeking out learning opportunities and sharing knowledge with others Continuously assess new technology and emerging delivery methodology trends and make recommendations to leadership team for review Provide on-call support when required in a rotational basis within the team Adapt to change and work in an agile manner. Job Requirements KNOWLEDGE, SKILLS & ABILITIES: As the ideal candidate you possess the following: Experience developing web applications using modern frameworks, programming languages and technologies such as: HTML5 CSS3 JavaScript React Angular Ember And/or have experience implementing solutions to consume and expose API’s with programming languages such as: Node Java/SpringBoot, or similar languages Knowledge of running and deploying applications to Docker, Kubernetes and Cloud Native technologies Proven experience with databases (SQL Server, DB2, MySQL,etc.) Solid understanding of various development processes/tools including continuous delivery, branching strategies, code reviews, Jenkins, SVN, GIT Well versed in security best practices as it relates to software development and operational support Knowledge of software patterns such as MVC, Builder, Factories, Singleton Awareness of Mobile development (Mobile Web, Android, iOS) would be beneficial Knowledge of Continuous Integration and Continuous Delivery, along with supporting tools and practices, such as Jenkins, DevOps, Test Driven Development and agile Experience with collaboration tools such as Slack, G-Suite, JIRA, Confluence and others Proven experience in a technology related position or field is an asset, but ATTRIBUTES FOR SUCCESS: You focus on impact over hard work: what isn't of a concern is the hours you work, but your results and impact on team members and customers You like to solve difficult problems, together: no one said transforming banking was going to be easy, but we’re collectively reimagining it and there are no solo heroes welcome You operate with a mentality of Build-Measure-Learn: our agile mindset is not just for our technical teams, it's a mindset that every one of us is asked to operate from. We move fast, we make mistakes but we measure the impact, learn, grow and change as a result You focus on 10X and leave the incremental thinking at home: if something doesn't have significant impact, you are the person to challenge whether or not it's worth doing You do it with passion or not at all: you’re inspired by our purpose and you see the link between yourself and the work you are doing to transform banking As a team member with the Transformation team at ATB, you can expect: No day will ever be the same - we’re learning, iterating and making big steps towards our vision of transforming an entire industry, everyday The ability to grow a career within an inspiring, impact focused culture where you are surrounded by changemakers and leaders that empower you to use your voice to make banking work for people To be a part of the energy of an organization that is unlike any other, where you may pinch yourself on the daily and wonder how you got so lucky Bragging rights! You get to call yourself a Transformer and an ATBer and know you play a direct role in helping us become a cutting edge financial institution (it’s going to feel more like a technology company, but either way it’s hella cool.) So what can ATB Financial offer you? Imagine paying less for your everyday banking, mortgages, loans and investments. Throw in an excellent benefits and pension package, opportunities for career advancement, and a financial institution that’s leading the way in change – now you’re talking about a career with a company that allows you to grow. As an award-winning employer-of-choice – we have the best of the best working for Albertans. Sound like a team you want to be a part of? Advancement. Fun. Rewards… We get it.",https://ca.indeed.com/viewjob?jk=022b124206ba7bee,"Calgary, AB",,"Developers, Digital",114
115,    Getty Images,software developer,"Who You Are:  You love developing elegant solutions to complex problems. You are a developer who enjoys coding and find yourself exploring the latest code development practices, platforms and design patterns because it's fun. You regularly read code blogs to stay in touch with the development community and are passionate about finding ways to improve quality, performance and delivery times. You are well established as an excellent individual contributor, but do your best work as a member of an effective team. You have a great mix of technical and soft skills which allows you to excel in a highly collaborative, agile work environment. Software craftsmanship means something to you.  Your Next Challenge:  Be a part of development and maintenance of project code including: Take an active role in all aspects of the development life cycle Utilize TDD and BDD Work within a continuous integration release cycle Create and maintain project documentation, in accordance with established standards Participate in implementation of a high volume, high traffic web based application including: Develop proprietary and open-sourced technologies Have impact on the direction of projects and features Work in an agile environment utilizing the LEAN/KANBAN process Work on a development team that is within a larger technology organization What You’ll Need: Strong understanding of object oriented programming (OO) with real world enterprise web development experience Ruby with RoR experience is a must Must have experience with Javascript, jQuery, AJAX and ideally Angular.js Must have experience with HTML5, CSS3 and other front end tools (Sass, Less, etc) Experience using Git or a similar version control system Strong creative problem-solving ability Ability to contribute to cross functional team discussions BSc. in Computer Science or equivalent education/experience Excellent communication, organizational, and interpersonal skills Experience with C#, Visual Studio, PHP or Java is a definite asset Who We Are:  Getty Images is the most trusted and esteemed source of visual content in the world, with over 200 million assets available through its industry-leading sites www.gettyimages.com and www.istock.com. The Getty Images website serves creative, business and media customers in almost 200 countries and is the first place people turn to discover, purchase and share powerful content from the world's best photographers and videographers. Getty Images works with over 200,000 contributors and hundreds of image partners to provide comprehensive coverage of more than 130,000 news, sport and entertainment events, impactful creative imagery to communicate any commercial concept and the world's deepest digital archive of historic photography.  Visit Getty Images at www.gettyimages.com to learn more about how the company is advancing the unique role of still and moving imagery in communication and business, and enabling creative ideas to come to life. For company news and announcements, visit our Press Room, and for the stories and inspiration behind our content, visit Stories & Trends. Find Getty Images on Facebook, Twitter, Instagram, LinkedIn, Pinterest and Tumblr, or download the Getty Images app where you can explore, save and share the world's best imagery.  Getty Images is an equal opportunity employer and strongly supports diversity in the workplace.",https://ca.indeed.com/viewjob?jk=4dd925a516f8db02,"Calgary, AB",,Software Engineer,115
116,    AFGlobal Corporation,software developer,"Design, Document, Implement, and maintain software used in Human Machine Interface’s (HMI’s). Responsible for creating mockup’s of the required screens and working closely with senior developers and/or product managers to ensure all user requirements are being met. Responsible for documenting the design, creating code and following the software development process which includes but is not limited to: Code Reviews, pair programming, creating unit tests, doing design reviews, etc. Requirements 3yrs of experience in writing HMI software. Experience in Beijer IX or XTERM HMI’s would be an asset. Must have knowledge of programming languages like C/C++, C# (.net), VB, Java, LabView and others. Excellent communication (written and verbal), analytical and interpersonal skills Proficiency in Microsoft Word, Excel and PowerPoint Ability to handle multiple tasks under tight deadlines Applicable knowledge and understanding of schematics, P&IDs, process flow diagrams Strong analytical and troubleshooting skills and the experience to handle the pressure of resolving issues under high pressure. Effective time management skills and ability to handle a fast-paced environment. Ability and willingness to travel up 4 weeks per year. Must be willing to travel to Frac’ing job site or manufacturing yards. Professional Engineer or Professional Technologist or have accredited certification in some programming language desired. Bachelor of Science or related degree or certificate from an accredited university or technical school or the equivalent combination of education and experience. Benefits Comprehensive benefits including paid vacations and holidays, supplemental healthcare including paramedical and health savings account, dental; vision, prescriptions, Registered Retirement Savings Plan (RRSP) with generous company match, long and short term disability and life insurances, etc.,",https://ca.indeed.com/viewjob?jk=af112746c0af5428,"Calgary, AB",,Software Developer/Engineer,116
117,    Pure Technologies,software developer,"Pure Technologies is a world leader in the development and application of innovative technologies for inspection, monitoring and management of critical infrastructure. The Software Developer will work within an Agile environment, utilizing Pure’s processes, best practices and standards to maximize output, while maintaining quality. The successful candidate will use their technical and organizational expertise to work as part of software and R&D; teams to deliver projects.  Responsibilities  Work as part of software and R&D; teams.  Ensure the quality of releases, including participating in peer code reviews.  Design and develop applications and websites using .NET technologies.  Implement, improve and query SQL Server databases.  Integrate internal software with third-party applications.  Support existing software in the organization.  Requirements  5+ years of experience using C#, or similar object-oriented languages.  Experience developing web applications using ASP.NET MVC/Web API.  Experience developing desktop applications using UWP, WPF or Windows Forms.  Experience using Entity Framework, or similar object relational mapping tools.  Experience using SQL Server, or similar relational database management systems.  Experience and understanding of design patterns and dependency injection.  Experience and understanding of unit testing.  Experience using Git, or similar distributed revision control systems.  Understanding of SOLID principals.  Detail-oriented and organized.  Excellent communication skills.  Desirable Skills  Understanding of Ports and Adapters Architecture.  Understanding of Service-Oriented Architecture.  Experience with Test Driven Development.  Understanding of Domain Driven Design.  Experience configuring continuous integration tools.  Experience with .NET Core.  Experience working with remote teams.",https://ca.indeed.com/viewjob?jk=963a1cbff40b3fe4,"Calgary, AB",,.NET Software Developer,117
118,    Subnet,software developer,"SUBNET Solutions Inc. is a progressive, customer-centric organization and a global software solutions provider for electrical utilities. SUBNET focuses on Making Power Grids More Intelligent®. and is an industry leader providing intelligent solutions that securely connect real time electrical utility field information with utility business systems to enable Smart Grid solutions. Over 200 utilities worldwide rely on SUBNET software to safely manage and monitor thousands of substations. SUBNET is also a Microsoft Gold Certified Partner and a Cisco Developer Network Connected Energy Partner.  Our offices are located in Calgary and Edmonton, Alberta, Canada.  We are currently looking for two dedicated team members to join our Enterprise Software Development group. Our Calgary office features an open concept floor plan, with flexible seating assignments, to support collaboration for feature-driven development.  JOB SUMMARY: The ideal candidates will have a diverse knowledge base spanning operating systems, networking, and SharePoint, as well as a strength in ASP.NET MVC web development and will work under the supervision of a Team Lead to execute software projects.  RESPONSIBILITIES: The responsibilities of a Enterprise Developer are as follows:  Provide technical input and collaborate with the team(s). Contribute to team activities including requirement gathering, writing use cases, technical design, and prototyping. Apply incisive design and exceptional coding skill to complete product features. Develop unit tests to ensure correct functioning of methods. Lead periodic rapid refactoring sessions to keep the code base fresh, flexible, and reusable. Concentrate on the big picture and help steer development toward the teams higher goal. Provide education to the Quality Assessment and Services teams about new features. Investigate defects and bugs in deployed systems. Handle direct customer support and interaction in a profressional manner. Communicate effectively and respectfully with others. REQUIRED TECHNICAL KNOWLEDGE  Windows 10 Server 2008 R2 or higher Microsoft Visual Studio 2015 Git (Source Control) TFS (Work tracking) SQL Server 2012 or higher Internet Information Service Microsoft SharePoint 2013 C# ASP.NET MVC .NET 4.5 or higher Entity Framework OData LINQ Asynchronous programming RESTful service development Object Oriented design patterns N-Tier development Bachelor’s Degree in Computer Science (or a related field) is a must have OTHER ASSETS  SharePoint 2010 or SharePoint 2016 Window Communication Foundation (WCF) Window Presentation Foundation (WPF) Azure SAP Windows 7, Windows XP Dapper .NET 3.5 Silverlight PRISM CSLA 4+ Years industry experience TRAVEL  Perform site visits where necessary Attend events when necessary  COMPENSATION & BENEFITS: Compensation: Negotiable, Full-time Salaried  Benefits: Full benefits including disability, life insurance, medical, dental and vision (certain stipulations apply) Flex days in addition to vacation Education reimbursement program Employee Personal Spending Account Employee/Employer Matching GRSP  How to Apply: By email: jobs@SUBNET.com  By fax: 1.403.270.9631  By mail: Attention: HUMAN RESOURCES #110, 916 42 Avenue SE Calgary, AB T2G 1Z2  CONDITIONS: SUBNET is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, marital status, family status, disability, protected person status or other characteristics protected by law.  Any offer for this position will be conditional upon the satisfactory verification of your suitability and eligibility for employment, which may include criminal and other background checks. In some instances, our employees may be required to comply with the background and security checks required by our clients, including in the United States of America, in these circumstances, you may be required to provide your personal information to such clients, including personal information arising from criminal background checks, medical tests and drug and alcohol tests. Determination of the factors that constitute satisfactory verification of your suitability for employment or for assignment to a specific client or project is within the sole discretion of SUBNET.  By applying for this offer, you are consenting to the collection and use of your personal information, including as provided to us during the application process, for such purposes. In some instances, you may be required to sign a separate consent form for some or all of such verification checks. For more information about our commitment to privacy and our related policies and practices, please contact Dee Taylor at (403)270-8885.",https://ca.indeed.com/viewjob?jk=6d3d4100ffb7b0dd,"Calgary, AB",,Software Developer – Enterprise,118
