,Company,Job Type,Job_Description,Job_Url,Location,Salary,Title,Unnamed: 0
2262,    Eagle Professional Resources,business analyst,"Eagle is currently seeking a Business Analyst for an eight (8) month contract opportunity, scheduled to begin immediately.  Key Responsibilities  The successful candidate will be responsible for: Eliciting and documenting (business and functional) requirements from cross functional teams;  Analyzing requirements and contribute to solution recommendations;  Business process mapping;  Facilitating meetings and workshops to gather (business and functional) requirements;  Documenting requirements in the form of use cases and workflow;  Liaising between vendor and stakeholders to clarify requirements and business needs;  Analyzing business processes and data to aid solution recommendation;  Creating UAT test cases;  Coordinating testing efforts and bug fixes between vendor and testers; and,  Creating knowledge based content to support project launch.  Skills and Qualifications  The qualified candidate must have: A University Degree in Business or a Technical Field with more than five (5) years of progressive experience, including more than three (3) years of related technology implementation, business analysis, user acceptance testing, and documentation;  Proven experience in eliciting, analyzing and documenting requirements (both business and functional);  Experience in analyzing data to draw business-relevant conclusions and recommendations;  Experience with workflow mapping;  Strong problem solving and analysis skills;  Excellent written and verbal communication skills;  Solid organizational skills including attention to detail and multi-tasking skills;  Strong working knowledge of Microsoft Office;  Experience with Business Analysis Body of Knowledge (BABOK) and eliciting requirements to form project recommendations and approach is nice to have;  Experience with Agile project management; and,  Experience working with Atlassian.  Don’t miss out on this opportunity, apply online today!  We would like to thank all applicants for their interest; however, only candidates under consideration will be contacted. Please note that your application does not signify the beginning of employment with Eagle and that employment with Eagle will only commence when placed on an assignment as a temporary employee of Eagle.",https://ca.indeed.com/viewjob?jk=83a0ec5b66ae7c48,"Calgary, AB",,Business Analyst,2262
2263,    Annex Consulting Group,business analyst,"Looking for an experienced Business Analyst to support an Atlassian Implementation project. Your key responsibilities include eliciting and documenting functional and business requirements, business process mapping, test case development and contribute to solution recommendations. Apply today! Requirements: 5+ years of experience related to business analysis Experience with workflow mapping Proven experience in analyzing and documenting business and functional requirements Experience in analyzing data to draw business-relevant recommendations Ability to facilitate meetings and workshops with stakeholders Experience with Business Analysis Body of Knowledge an asset About Annex Annex Consulting Group is a full service IT and management consulting firm, specializing in staff augmentation contracting, permanent staffing, and outsourced solutions. Candidates must be legally entitled to work in location advertised. Not interested but know someone who is a fit for this role? Check out the award-winning Annex Referral Program. Contact Maria Papadopoulos for further information. Leaders in IT. Advisors in Business. Partners in Solution.",https://ca.indeed.com/viewjob?jk=fab21132ea3a6626,"Calgary, AB",,Business Analyst,2263
2264,"    Pure Technologies, Ltd",business analyst,"KEY RESPONSIBILITIES AND ACCOUNTABILITIES: The Intermediate IT Systems Analyst must experience working in Enterprise IT environments and have a proven track record of implementing new technology. In addition, can demonstrate superior problem solving and technical analytical skills. Proven ability to operate in high pressure situations, successfully handle multiple priorities and possess a high level of discipline while remaining flexible. They must possess exceptional people skills dealing with all levels of the company.Responsibilities include network administration and troubleshooting, mentorship of Technical Support Analysts, systems administration in a variety of environments, telecom administration and efficient IT project delivery.DUTIES: Network AdministrationSecond level end user support for all Corporate ITEnd user training (Office 365, WebEx, etc.)Laptop/Desktop builds and Software deploymentProviding after hours support as needed to users and to support IT initiativesProvide administrative support for the Shoretel phone system (setup, configuration and maintenance)Travel may be requiredREQUIRED KNOWLEDGE, SKILLS AND ABILITIES: Good communication skills, written and oralStrong knowledge of Network and IT Security Fundamentals, Palo Alto Networks and Cisco technology experience required.Strong knowledge of Operating Systems (Windows XP/7/8/2003/2008/2012)Experience with Office 365 AdministrationExperience with end-user and back-end Citrix support (Netscaller/XenApp)Experience with Exchange 2010/2013Remote desktop support (VNC, RDP, TeamViewer and Bomgar)Strong command line skills (scripting experience an asset)Hardware (Dell DRAC, NGFW, Networking, etc)SharePoint experience an assetExperience with VOIP specifically with Shoretel phone systemsMDM experience is an asset (iOS, Android, BES, Windows Phone, AirWatch, InTune)EDUCATION AND EXPERIENCE: 4 year degree in MIS or Computer Science or equivalent experience5 yrs supporting users in small and medium businessMerger/acquisition experience a plusTRAVEL REQUIREMENT: Ability to travel within Canada and USA. >10%Job Type: Full-time",https://ca.indeed.com/viewjob?jk=3d8712552ad81242,"Calgary, AB",,Intermediate IT Systems Analyst,2264
2265,    Calgary Co-operative Association Limited,business analyst,"Job Description: Calgary Co-op is looking for an individual who can work in a fast pace environment and contribute to the development, maintenance, and modification of our Marketing and Operations application programs as they relate to the corporation. This includes the planning, coordinating and managing of small to medium Business IT projects. Working closely with the users of the system, you will analyze the business requirements and assist with improving business processes while developing and implementing effective and efficient solutions.  Minimum Qualifications:  College Diploma or undergraduate degree with  Computer Science, Information Systems, Business Administration or related field experience within a retail environment  Four(4) years relevant work experience with a POS  System and/or Price Management Systems preferably ISS, Store Point and Retalix HQPM2  Two(2) years experience in Business Analysis One(1) years experience managing project-based work  structures or Project Management Certification and 300 hours of project work  Desirable Qualifications:  Relational database management systems and SQL  Querying Skills  ITIL Foundations Experience with Kronos Workforce Time Keeper and  Forecast Manager  Experience with FLUX Java Scheduling Tool Technical knowledge of procedural and/or  object-oriented programming languages i.e. Perl, Java, scripting Benefits and Perks Calgary Co-op offers excellent opportunities for increasing levels of responsibility, personal growth and challenge supported by sound leadership and direction. We offer competitive wages and benefits packages which includes an excellent pension plan, as well as a full range of training programs and other development resources. If you possess the necessary skills and abilities, and you are interested in a career with Calgary Co-op, please apply in confidence stating qualifications. We thank all applicants for their interest; however only those considered for an interview will be contacted",https://ca.indeed.com/viewjob?jk=aee788fd0dacd6c3,"Calgary, AB",,Senior - Retail Systems Analyst,2265
2266,    Morneau Shepell,business analyst,"Build a meaningful career  At Morneau Shepell, we offer more than career opportunities, we provide career opportunities to make meaningful contributions to people’s lives. The extraordinary expertise of our 4,000-strong workforce is harnessed to support the employees and families of the organizations we serve. Our innovative programs have a lasting impact on the health, financial security and productivity of 20,000 workplaces.  Consultant Health and Benefits  Health & Benefits Solutions  Calgary, AB  Full Time, Permanent  Benefits programs are an important and highly valued part of any employment offering. But understanding how much or what type of benefit coverage is necessary can be difficult. Our client relationship model is consultative and encourages continual communication. By providing you with the resources to support employers in engaging employees in their health, we provide a path to better workforce health and productivity.  Our Consultant works in a team and is responsible for managing, servicing and providing quality benefits consulting services for small to medium sized clients. In addition, they will be responsible for helping to build business with existing clients as well as attracting and supporting new clients through our association partnerships.  Responsibilities include:  Business Development  Identify and manage cross-sell opportunities Develop strategic relationships with key account contacts and introduce Morneau Shepell team members as appropriate Supervise the complete employee benefits cycle: plan design, provider search, implementation, experience monitoring, renewal rating Develop new business with existing clients and assists in obtaining new business with prospective clients focusing on our key association partnerships Understand client needs and identify company or industry products or services that can meet these needs Service  Deliver presentations to clients; conduct client meetings and the occasional employee presentation. Ensure that quality control and service standards are attained with every transaction Negotiate, problem solve and maintain positive relationships with insurers, external advisors and internal underwriting and benefits administration departments Develop and maintain excellent relationships with clients, through regular telephone contact and office visits Understand the client’s perspective and priorities, and work with the client to resolve administrative issues Establish strategies for services that meet client needs  Administration  Provide and oversee direct day-to-day support for clients by phone, e-mail, letters, formal reports, and face-to-face meetings Lead and manage multiple client assignments and projects Manage special projects as required Peer review the work of analysts Knowledge  Maintain current knowledge of industry trends including insurer news, products, legislation, and cost trends as well as current knowledge of our company's products and services  Qualifications:  Experience  Five years of experience in group benefits. Preference will be given to those from the group insurance industry, a consulting firm or brokerage or in an HR department. Education  Post-secondary education GBA (CEBS) designation, or working towards it. Life Insurance license (this will be a requirement within 3 months of onboarding) Skills  Strong presentation skills and comfort speaking in front of large groups Understanding of consultative selling and the ability to manage the sales cycle effectively and autonomously Expert negotiation, technical and analytical skills Can effectively communicate complex concepts in plain written and spoken language Professional Traits  Exceptional customer focus; some would say you’re the best Extremely organized self-starter, flexible, highly independent Ability to manage multiple deadlines simultaneously Proven collaborative team member with the ability to motivate and inspire team members  Morneau Shepell Morneau Shepell is in the business of helping organizations help their people because we believe that engaged people are the driving force for society. Every day, the expertise of our almost 4,000 employees is recognized as essential to the financial security, health, and productivity of our clients and their people. We're always looking for talented professionals and strategic leaders who will listen and work together with colleagues and clients to form long-term relationships and to deliver integrative solutions that fit. As we continue to grow, we're presently engaging with exceptional candidates interested in a range of exciting career opportunities. At www.morneaushepell.com you can explore our careers page to learn more about the solutions we deliver and the great people who help us do it. Follow us on LinkedIn and Twitter (Morneau_Shepell, Shepell). We are thankful for your interest, but unfortunately, we can only personally connect with those selected for an interview.  INDCAD LI-PH1  Job Grade: MS4   Fulfilling work that matters  Morneau Shepell is in the business of helping organizations help their people and in the process, we strive to elevate ours.  We're always looking for talented professionals and strategic leaders looking to make a difference in the lives of the people we serve.  We appreciate the interest of every applicant; however, we contact only those selected for an interview.  Find your fit with us. Follow us on LinkedIn, Youtube and Twitter.",https://ca.indeed.com/viewjob?jk=550434f00247eea2,"Calgary, AB",,Consultant,2266
2267,    Canfor,business analyst,"*PLEASE NOTE: PREFERENCE WILL BE GIVEN TO CANDIDATES WHO APPLY THROUGH CANFOR.COM/CAREERSCanfor TechnologyAt Canfor, our Information Technology professionals play an important role in the daily functioning of our operations. Consistently pushing the boundaries when it comes to innovation within the forestry and pulp and paper industries, our IT professionals support Canfor in achieving exceptional results.With a high caliber Information Technology leadership team, a clear vision, and significant growth and training opportunities, a career in IT at Canfor allows individuals to strengthen their competencies and grow within their respective roles. Working as an equal partner with our operations to achieve organizational objectives, you will be at the forefront of innovation.Who We Are: Canfor is one of the world’s largest and most respected integrated forest products companies. For more than 75 years, we have been delivering top-quality lumber, pulp and paper products to our valued customers worldwide. With operations in Western Canada and the Southern United States, and sales offices around the world, you can find Canfor products in every corner of the globe. We are leaders in sustainable forest management and in converting wood residuals into green energy.As we continue to grow our company and our markets, find out how you can grow your career with us.The OpportunityThe Data Analyst, Business Intelligence supports Canfor’s objectives by turning data into meaningful information that can be used to make sound business decisions. The Data Analyst will provide expertise in business intelligence to prepare and deliver data and information to internal customers and stakeholders through reports, dashboards and scorecards. It is essential that the Data Analyst build an understanding of the business at a level of detail that enables them to work with the business to deliver valuable information.Please Note:  This is a relocation opportunity in Vancouver, British Columbia. The successful applicant may be provided with relocation assistance.Main ResponsibilitiesRequirements Gathering:Engage with various business units to capture information needs, compare those needs with existing tools and identify gapsParticipate in business requirements workshopsWrite business requirements documents as required to elaborate needs, gain acceptanceDesign & Development:Architect tables and dataDesign dashboards, reports, drill-down analytics and data visualizationsDesign, configure and administer the metadata layerCreate system technical requirements for documentation and knowledge managementActively challenge and find solutions to optimize system performanceTesting, Validation, Release Management:Develop and implement testing strategiesValidate data accuracyDeploy and validate changes in production environmentTraining & Change Management:Support the development of training, documentation, and help desk capabilitiesRequired SkillsBachelor's degree in computer science, information systems, business management or specialized training/certificationExperience working with relational databases (Microsoft SQL Server, Oracle Database, MySQL, etc)Applied knowledge of SQL (T-SQL, PL/SQL, ANSI-SQL, etc)Applied understanding of data modelling and warehousing conceptsWorking knowledge of business intelligence tools such as Oracle Business IntelligenceWorking knowledge of ETL tools such as Oracle Data Integrator or InformaticaExperience mediating and clarifying sometimes ambiguous or conflicting end user requirementsEagerness to learn new concepts and technologies and keep-up-to-date with existing onesWillingness to go above and beyond to understand both the business and technical aspects of a problemHiring for this position is ongoing and will be filled as required. To be considered for this position, please apply today.In order to be eligible for this position, you must be legally entitled to work in Canada for our Company.There has never been a better time to join the Canfor Information Technology team and become a part of the modern forest industry. We have a wide range of rewarding and innovative careers in some of the best communities in North America, with plenty of room for advancement. We offer competitive compensation and benefits packages, and are committed to the professional development of our employees.*PLEASE NOTE: PREFERENCE WILL BE GIVEN TO CANDIDATES WHO APPLY THROUGH CANFOR.COM/CAREERSFollow us on LinkedIn , Twitter , and Facebook for Canfor news, career opportunities, and upcoming events!Vancouver, BCThe city of Vancouver is both a natural beauty and a progressive urban centre, a rare place on earth that is idyllic and electric all at once. With one of Canada’s mildest climates, Vancouver is ideally suited for those devoted to outdoor pursuits, health and wellness. Along with its endless supply of fresh air and clean water, Vancouver also boasts countless choices for culturally diverse, world-class cuisine and an inventory of arts and entertainment events. For more information, visit http://canfor.com/our-company/our-communities/vancouverJob Type: Full-timeEducation:High school or equivalent",https://ca.indeed.com/viewjob?jk=d21f82eb34266e49,"Calgary, AB",,Business Intelligence Analyst (Relocation Opportunity),2267
2268,    Canfor,business analyst,"*PLEASE NOTE: PREFERENCE WILL BE GIVEN TO CANDIDATES WHO APPLY THROUGH CANFOR.COM/CAREERSCanfor TechnologyAt Canfor, our Information Technology professionals play an important role in the daily functioning of our operations. Consistently pushing the boundaries when it comes to innovation within the forestry and pulp and paper industries, our IT professionals support Canfor in achieving exceptional results.With a high caliber Information Technology leadership team, a clear vision, and significant growth and training opportunities, a career in IT at Canfor allows individuals to strengthen their competencies and grow within their respective roles. Working as an equal partner with our operations to achieve organizational objectives, you will be at the forefront of innovation.Who We Are: Canfor is one of the world’s largest and most respected integrated forest products companies. For more than 75 years, we have been delivering top-quality lumber, pulp and paper products to our valued customers worldwide. With operations in Western Canada and the Southern United States, and sales offices around the world, you can find Canfor products in every corner of the globe. We are leaders in sustainable forest management and in converting wood residuals into green energy.As we continue to grow our company and our markets, find out how you can grow your career with us.The OpportunityThe Data Analyst, Business Intelligence supports Canfor’s objectives by turning data into meaningful information that can be used to make sound business decisions. The Data Analyst will provide expertise in business intelligence to prepare and deliver data and information to internal customers and stakeholders through reports, dashboards and scorecards. It is essential that the Data Analyst build an understanding of the business at a level of detail that enables them to work with the business to deliver valuable information.Please Note:  This is a relocation opportunity in Vancouver, British Columbia. The successful applicant may be provided with relocation assistance.Main ResponsibilitiesRequirements Gathering:Engage with various business units to capture information needs, compare those needs with existing tools and identify gapsParticipate in business requirements workshopsWrite business requirements documents as required to elaborate needs, gain acceptanceDesign & Development:Architect tables and dataDesign dashboards, reports, drill-down analytics and data visualizationsDesign, configure and administer the metadata layerCreate system technical requirements for documentation and knowledge managementActively challenge and find solutions to optimize system performanceTesting, Validation, Release Management:Develop and implement testing strategiesValidate data accuracyDeploy and validate changes in production environmentTraining & Change Management:Support the development of training, documentation, and help desk capabilitiesRequired SkillsBachelor's degree in computer science, information systems, business management or specialized training/certificationExperience working with relational databases (Microsoft SQL Server, Oracle Database, MySQL, etc)Applied knowledge of SQL (T-SQL, PL/SQL, ANSI-SQL, etc)Applied understanding of data modelling and warehousing conceptsWorking knowledge of business intelligence tools such as Oracle Business IntelligenceWorking knowledge of ETL tools such as Oracle Data Integrator or InformaticaExperience mediating and clarifying sometimes ambiguous or conflicting end user requirementsEagerness to learn new concepts and technologies and keep-up-to-date with existing onesWillingness to go above and beyond to understand both the business and technical aspects of a problemHiring for this position is ongoing and will be filled as required. To be considered for this position, please apply today.In order to be eligible for this position, you must be legally entitled to work in Canada for our Company.There has never been a better time to join the Canfor Information Technology team and become a part of the modern forest industry. We have a wide range of rewarding and innovative careers in some of the best communities in North America, with plenty of room for advancement. We offer competitive compensation and benefits packages, and are committed to the professional development of our employees.*PLEASE NOTE: PREFERENCE WILL BE GIVEN TO CANDIDATES WHO APPLY THROUGH CANFOR.COM/CAREERSFollow us on LinkedIn , Twitter , and Facebook for Canfor news, career opportunities, and upcoming events!Vancouver, BCThe city of Vancouver is both a natural beauty and a progressive urban centre, a rare place on earth that is idyllic and electric all at once. With one of Canada’s mildest climates, Vancouver is ideally suited for those devoted to outdoor pursuits, health and wellness. Along with its endless supply of fresh air and clean water, Vancouver also boasts countless choices for culturally diverse, world-class cuisine and an inventory of arts and entertainment events. For more information, visit http://canfor.com/our-company/our-communities/vancouverJob Type: Full-timeEducation:High school or equivalent",https://ca.indeed.com/viewjob?jk=d21f82eb34266e49,"Calgary, AB",,Business Intelligence Analyst (Relocation Opportunity),2268
2269,    Inter Pipeline,business analyst,"Inter Pipeline is a major petroleum transportation, storage and natural gas liquids processing business that ranks among the largest energy infrastructure companies in Canada. We are proud to be named one of Alberta’s Top 70 Employers, which recognizes Alberta businesses that lead their industries by being exceptional places to work.  Located out of our Calgary office, the individual in the Senior Business Analyst role will report to the Supervisor, Finance Solutions Centre. The successful candidate will be responsible for the stewardship of finance master data and project support within SAP for Inter Pipeline, as well indirect leadership of the Business Analyst.  Key Activities and Responsibilities: Review and ongoing improvement of master data creation/change approval processes Leadership of the Business Analyst role, utilizing a team accountability approach for facilitating finance master data creation/changes Work with the business and SAP Competency Centre to develop Service Level Agreements (SLAs), key performance indicators (KPIs) and other metrics for SAP finance master data Act as a data steward bringing forward cross-functional data quality and process integration issues and working collaboratively to solve them, championing the collective management of data governance Serve as a central point of contact for finance data governance understanding and providing direction and training to data consumers and producers from the business in line with business rules Ensure the right stakeholders across the enterprise (e.g. operations, finance, supply chain, etc.) are brought into make business process improvements which mitigate data issues Bring best practices in master data management and propose opportunities for improvement Interaction with SAP Competency Center on future system enhancements, builds, testing, and roll-outs Assist with development and usage of SAP reports  Education, Skills and Experience: Undergraduate diploma or degree in business with 5+ years of progressive experience in financial system support, CPA (CA, CMA, CGA) designation is an asset Strong finance expertise on master data usage, configuration, and integrated data requirements/linkage points combined with prior oil and gas experience considered an asset In depth knowledge of SAP FI_CO and Business Warehouse, experience with S/4HANA and Fiori an asset Approaches work with a high level of curiosity and aptitude to identify and solve problems, takes initiative, is accountable, and works independently Change agent who can persuade and influence stakeholders to establish new processes, shift to automation, and provide innovative solutions Ability to manage internal and external relationships with well-developed interpersonal, team, customer service and communication skills (both written and verbal) Strong customer service skills in working with internal departments to achieve results through relationships with people and teams Able to work well in a fast-paced, growth environment, with strong attention to detail and accuracy Maintains strong initiative and possesses superior analytical skills",https://ca.indeed.com/viewjob?jk=5aed30f20557fec5,"Calgary, AB",,Senior Business Analyst,2269
2270,    Morneau Shepell,business analyst,"Build a meaningful career  At Morneau Shepell, we offer more than career opportunities, we provide career opportunities to make meaningful contributions to people’s lives. The extraordinary expertise of our 4,000-strong workforce is harnessed to support the employees and families of the organizations we serve. Our innovative programs have a lasting impact on the health, financial security and productivity of 20,000 workplaces.  Consultant Health and Benefits  Health & Benefits Solutions  Calgary, AB  Full Time, Permanent  Benefits programs are an important and highly valued part of any employment offering. But understanding how much or what type of benefit coverage is necessary can be difficult. Our client relationship model is consultative and encourages continual communication. By providing you with the resources to support employers in engaging employees in their health, we provide a path to better workforce health and productivity.  Our Consultant works in a team and is responsible for managing, servicing and providing quality benefits consulting services for small to medium sized clients. In addition, they will be responsible for helping to build business with existing clients as well as attracting and supporting new clients through our association partnerships.  Responsibilities include:  Business Development  Identify and manage cross-sell opportunities Develop strategic relationships with key account contacts and introduce Morneau Shepell team members as appropriate Supervise the complete employee benefits cycle: plan design, provider search, implementation, experience monitoring, renewal rating Develop new business with existing clients and assists in obtaining new business with prospective clients focusing on our key association partnerships Understand client needs and identify company or industry products or services that can meet these needs Service  Deliver presentations to clients; conduct client meetings and the occasional employee presentation. Ensure that quality control and service standards are attained with every transaction Negotiate, problem solve and maintain positive relationships with insurers, external advisors and internal underwriting and benefits administration departments Develop and maintain excellent relationships with clients, through regular telephone contact and office visits Understand the client’s perspective and priorities, and work with the client to resolve administrative issues Establish strategies for services that meet client needs  Administration  Provide and oversee direct day-to-day support for clients by phone, e-mail, letters, formal reports, and face-to-face meetings Lead and manage multiple client assignments and projects Manage special projects as required Peer review the work of analysts Knowledge  Maintain current knowledge of industry trends including insurer news, products, legislation, and cost trends as well as current knowledge of our company's products and services  Qualifications:  Experience  Five years of experience in group benefits. Preference will be given to those from the group insurance industry, a consulting firm or brokerage or in an HR department. Education  Post-secondary education GBA (CEBS) designation, or working towards it. Life Insurance license (this will be a requirement within 3 months of onboarding) Skills  Strong presentation skills and comfort speaking in front of large groups Understanding of consultative selling and the ability to manage the sales cycle effectively and autonomously Expert negotiation, technical and analytical skills Can effectively communicate complex concepts in plain written and spoken language Professional Traits  Exceptional customer focus; some would say you’re the best Extremely organized self-starter, flexible, highly independent Ability to manage multiple deadlines simultaneously Proven collaborative team member with the ability to motivate and inspire team members  Morneau Shepell Morneau Shepell is in the business of helping organizations help their people because we believe that engaged people are the driving force for society. Every day, the expertise of our almost 4,000 employees is recognized as essential to the financial security, health, and productivity of our clients and their people. We're always looking for talented professionals and strategic leaders who will listen and work together with colleagues and clients to form long-term relationships and to deliver integrative solutions that fit. As we continue to grow, we're presently engaging with exceptional candidates interested in a range of exciting career opportunities. At www.morneaushepell.com you can explore our careers page to learn more about the solutions we deliver and the great people who help us do it. Follow us on LinkedIn and Twitter (Morneau_Shepell, Shepell). We are thankful for your interest, but unfortunately, we can only personally connect with those selected for an interview.  INDCAD LI-PH1  Job Grade: MS4   Fulfilling work that matters  Morneau Shepell is in the business of helping organizations help their people and in the process, we strive to elevate ours.  We're always looking for talented professionals and strategic leaders looking to make a difference in the lives of the people we serve.  We appreciate the interest of every applicant; however, we contact only those selected for an interview.  Find your fit with us. Follow us on LinkedIn, Youtube and Twitter.",https://ca.indeed.com/viewjob?jk=550434f00247eea2,"Calgary, AB",,Consultant,2270
2271,    Calgary Co-operative Association Limited,business analyst,"Job Description: Calgary Co-op is looking for an individual who can work in a fast pace environment and contribute to the development, maintenance, and modification of our Marketing and Operations application programs as they relate to the corporation. This includes the planning, coordinating and managing of small to medium Business IT projects. Working closely with the users of the system, you will analyze the business requirements and assist with improving business processes while developing and implementing effective and efficient solutions.  Minimum Qualifications:  College Diploma or undergraduate degree with  Computer Science, Information Systems, Business Administration or related field experience within a retail environment  Four(4) years relevant work experience with a POS  System and/or Price Management Systems preferably ISS, Store Point and Retalix HQPM2  Two(2) years experience in Business Analysis One(1) years experience managing project-based work  structures or Project Management Certification and 300 hours of project work  Desirable Qualifications:  Relational database management systems and SQL  Querying Skills  ITIL Foundations Experience with Kronos Workforce Time Keeper and  Forecast Manager  Experience with FLUX Java Scheduling Tool Technical knowledge of procedural and/or  object-oriented programming languages i.e. Perl, Java, scripting Benefits and Perks Calgary Co-op offers excellent opportunities for increasing levels of responsibility, personal growth and challenge supported by sound leadership and direction. We offer competitive wages and benefits packages which includes an excellent pension plan, as well as a full range of training programs and other development resources. If you possess the necessary skills and abilities, and you are interested in a career with Calgary Co-op, please apply in confidence stating qualifications. We thank all applicants for their interest; however only those considered for an interview will be contacted",https://ca.indeed.com/viewjob?jk=aee788fd0dacd6c3,"Calgary, AB",,Senior - Retail Systems Analyst,2271
2272,    Raytheon Canada Limited,business analyst,"We are currently seeking an Application Analyst who is responsible for supporting the configuration and maintenance of our Business Applications, such as Dynamics-SL Enterprise Resource Planning (ERP). The role requires the ability to develop, optimize, and maintain applications. Involvement will span the development life cycle including design, development, testing, implementation and documentation. This position will participate in the training of customers and provide on-going support and guidance.ResponsibilitiesResponsible for the day to day operation of the Microsoft Dynamics-SL ERP and web service applicationsDevelopment and maintenance of web applications and portalsSupport the evaluation and deployment of new Business applicationsDocument and follow Information Technology development/support proceduresWork with the entire Information Technology team to ensure Service Level Agreements are metLiaise with the support vendor on problems and customizationsProvide end user application support and trainingEnsure applications are properly protected from unauthorized access and data corruptionParticipate with team members on backup and disaster recovery plans/testsRequirementsA degree in Accounting, Business Management, Finance, Economics or MIS with 1 to 3 years of related work experienceMinimum of 1 to 3 years’ experience with Financial Applications such as Dynamics SL, Dynamics AX, Dynamics NAV, Dynamics GP, MAS 90/200/500, Sage AccPac or EpicorDevelopment experience with Microsoft SQL Server, C#, ASP.NET Model-View-ControllerExperience with the below would also be an asset:SSAS/Data warehousingReporting Tools like Crystal Reports, FRx Report Writer, Management Reporter, SSRSMicrosoft SharePoint workflowsMicrosoft System Center applications; Service Manager and/or Operations ManagerUsing Team Foundation Server and/or GITSolid understanding of business processes, best practices and transactional data workflowsStrong analytical and troubleshooting skillsExperience providing help desk support to end usersWorking knowledge of project management and change processesComfortable in a time-sensitive, project driven, team based environmentAbility to handle multiple projects/prioritiesExcellent interpersonal and organizational skillsOther information: Only those selected for an interview will be contacted. Interviewed candidate will be required to successfully complete a Criminal reference check and pass a security clearance check to a secret level through the Canadian Government.Please forward your cover letter and resume stating file number I2018-015.Raytheon Canada Limited is proud to be an equal opportunity employer and welcomes a wide diversity of applicants.We thank all candidates for applying. We will only contact candidates selected for further consideration. If you are invited to continue in the selection process and require any form of accommodation, please notify us. Accommodations are available for candidates taking part in all aspects of the selection process.Job Type: Full-time",https://ca.indeed.com/viewjob?jk=6b55ae11dc1484ca,"Calgary, AB",,Application Analyst,2272
